"sensor_nodes_id","site_name","source_name","city"
230808,"Kwazamokuhle","South Africa","Nkangala"
1593,"Lynnwood-212th","AirNow","Seattle-Tacoma-Bellevue"
8807,"San Luis Obispo - Hi","AirNow","SAN LUIS OBISPO"
234621,"MMCA82009","AirNow","CA8 - ARB"
2513,"Birmingham Acocks Green","DEFRA","Birmingham"
220715,"Abuja","AirNow","N/A"
231281,"Camden","South Africa","Gert Sibande"
10928,"Botkyrka Hågelbyleden","Stockholm","Stockholm"
220325,"Temporary PM2.5 Cres","AirNow","SAN LUIS OBISPO"
234627,"MMCA82009","AirNow","CA8 - ARB"
429,"SOUTHAMPTON","AirNow","PRINCE EDWARD ISLAND"
2861,"AT31703","EEA Austria","Niederösterreich"
7692,"抱龙社区","ChinaAQIData","瓦房店市"
7689,"文圣社区","ChinaAQIData","瓦房店市"
5943,"济民医院(对照点)","ChinaAQIData","芜湖市"
7858,"环保局","ChinaAQIData","蓬莱市"
4159,"FR25048","EEA France","Seine-Maritime"
9096,"龙岩师专","ChinaAQIData","龙岩市"
5328,"Semora DRR","AirNow","PERSON"
225735,"City of London - Upper Thames Street","London Air Quality Network","City of London"
10774,"Zhongming","Taiwan","臺中市"
4144,"FR24007","EEA France","Alpes-Maritimes"
3902,"Hukou","Taiwan","新竹縣"
1252,"Aldino","AirNow","Baltimore-Towson"
3905,"Meinong","Taiwan","高雄市"
230804,"Majuba","South Africa","Gert Sibande"
7191,"PT01042","EEA Portugal","Braga"
1555,"South Carroll","AirNow","Baltimore-Towson"
10923,"Urban bakgrund (Uppsala)","Stockholm","Uppsala"
5504,"Davey","AirNow","Lincoln"
9485,"SE0100A","EEA Sweden","Norrbotten"
6216,"Selçuklu","Turkey","Konya"
3908,"Puzi","Taiwan","嘉義縣"
10157,"学府南路","ChinaAQIData","营口市"
3907,"Toufen","Taiwan","苗栗縣"
3848,"Zhudong","Taiwan","新竹縣"
4095,"FR03080","EEA France","Vaucluse"
3886,"Lunbei","Taiwan","雲林縣"
2274,"PRYOR","AirNow","MAYES"
7185,"PT02020","EEA Portugal","Castelo Branco"
3846,"Wanhua","Taiwan","臺北市"
6229,"Sveavägen","Stockholm","Stockholm"
230807,"Medupi","South Africa","Nkangala"
5717,"FR11026","EEA France","Nord"
3935,"Costa Mesa - Mesa Ve","AirNow","Los Angeles-Long Beach-Santa Ana"
1724,"TAHLEQUAH","AirNow","Tahlequah"
3899,"Yilan","Taiwan","宜蘭縣"
3896,"Xinzhuang","Taiwan","新北市"
3858,"Annan","Taiwan","臺南市"
1760,"Stanton","AirNow","Red Wing"
230810,"Silobela","South Africa","Gert Sibande"
5714,"FR10032","EEA France","Pas-de-Calais"
3887,"Renwu","Taiwan","高雄市"
3854,"Hsinchu","Taiwan","新竹市"
3897,"Xitun","Taiwan","臺中市"
235713,"Duncan Deykin Avenue","AirNow","BRITISH COLUMBIA"
3872,"Guanshan","Taiwan","臺東縣"
10614,"Yangming","Taiwan","臺北市"
2867,"Bad Ischl","EEA Austria","Austria"
3698,"FR26002","EEA France","Côte-d'Or"
4131,"FR03088","EEA France","Vaucluse"
8830,"Bercut Dr","AirNow","Sacramento--Arden-Arcade--Roseville"
3910,"Zhongli","Taiwan","桃園市"
3873,"Shalu","Taiwan","臺中市"
5268,"Capão Redondo","Sao Paulo CETESB","São Paulo"
7184,"PT02016","EEA Portugal","Coimbra"
6189,"Fatsa","Turkey","Ordu"
3860,"Nanzi","Taiwan","高雄市"
1888,"NEWKIRK","AirNow","Ponca City"
230821,"Phola","South Africa","Nkangala"
3850,"Zhushan","Taiwan","南投縣"
3861,"Longtan","Taiwan","桃園市"
3882,"Dayuan","Taiwan","桃園市"
3885,"Puli","Taiwan","南投縣"
3889,"Xianxi","Taiwan","彰化縣"
3859,"Fengshan","Taiwan","高雄市"
3909,"Dongshan","Taiwan","宜蘭縣"
3864,"Kinmen","Taiwan","金門縣"
3868,"Magong","Taiwan","澎湖縣"
10727,"Taoyuan","Taiwan","桃園市"
10758,"Matsu","Taiwan","連江縣"
3851,"Pingtung","Taiwan","屏東縣"
229509,"Coleville EBAM","AirNow","GBU"
1897,"NICHVILL","AirNow","Lexington-Fayette"
979,"Columbia","AirNow","WARREN"
3877,"Linyuan","Taiwan","高雄市"
3906,"Douliu","Taiwan","雲林縣"
3844,"Hengchun","Taiwan","屏東縣"
230813,"Thbelihle","South Africa","Nkangala"
6889,"Edison","AirNow","Bakersfield"
3911,"Zhongshan","Taiwan","臺北市"
3847,"Taitung","Taiwan","臺東縣"
10924,"Sankt Eriksgatan","Stockholm","Stockholm"
3852,"Datong","Taiwan","臺北市"
10845,"Shilin","Taiwan","臺北市"
4149,"FR02012","EEA France","Bouches-du-Rhône"
7803,"Reyðarfjörður Miðstrandareyri stöð 4","Umhverfisstofnun","Reyðarfjörður"
3912,"Cailiao","Taiwan","新北市"
1628,"Tulsa 0235","AirNow","TULSA"
10663,"Fuxing","Taiwan","高雄市"
3888,"Chiayi","Taiwan","嘉義市"
3869,"Taixi","Taiwan","雲林縣"
8822,"Sheldon Station","AirNow","LANCASTER"
3863,"Daliao","Taiwan","高雄市"
3883,"Songshan","Taiwan","臺北市"
220329,"Temporary PM2.5 Cres","AirNow","SAN LUIS OBISPO"
3866,"Zuoying","Taiwan","高雄市"
3904,"Tucheng","Taiwan","新北市"
6188,"Folkungagatan","Stockholm","Stockholm"
6178,"Gävle Södra Kungsgatan","Stockholm","Gävle"
4835,"Mimar Sinan","Turkey","Çorum"
3876,"Qiaotou","Taiwan","高雄市"
3538,"FR14031","EEA France","Aube"
5264,"Araçatuba","Sao Paulo CETESB","Araçatuba"
3747,"FR12057","EEA France","Ariège"
3891,"Xindian","Taiwan","新北市"
1225,"GRAYSON","AirNow","CARTER"
950,"SMITHLD","AirNow","Paducah"
3862,"Guanyin","Taiwan","桃園市"
2195,"Detroit Lakes","AirNow","BECKER"
3853,"Qianzhen","Taiwan","高雄市"
3884,"Banqiao","Taiwan","新北市"
12030,"Gävle södra Kungsgatan","Stockholm","Gävle"
6161,"Hornsgatan","Stockholm","Stockholm"
3880,"Dali","Taiwan","臺中市"
3895,"Changhua","Taiwan","彰化縣"
3892,"Xingang","Taiwan","嘉義縣"
8771,"Coastal Carolina","AirNow","Myrtle Beach-Conway-North Myrtle Beach"
3894,"Chaozhou","Taiwan","屏東縣"
3857,"Keelung","Taiwan","基隆市"
3881,"Qianjin","Taiwan","高雄市"
10717,"Sanchong","Taiwan","新北市"
3849,"Sanyi","Taiwan","苗栗縣"
3865,"Wanli","Taiwan","新北市"
3901,"Nantou","Taiwan","南投縣"
10704,"Tainan","Taiwan","臺南市"
10598,"Guting","Taiwan","臺北市"
10742,"Miaoli","Taiwan","苗栗縣"
3898,"Xizhi","Taiwan","新北市"
221954,"ES1035A","EEA Spain","A Coruña"
3903,"Hualien","Taiwan","花蓮縣"
3879,"Fengyuan","Taiwan","臺中市"
220327,"Temporary PM2.5 Cres","AirNow","SAN LUIS OBISPO"
8823,"Shenyang","AirNow","N/A"
8271,"CHERRYGR","AirNow","CASWELL"
3648,"FR33305","EEA France","Ain"
10649,"FugueiCape","Taiwan","新北市"
220722,"Abuja","AirNow","N/A"
974,"Newark Firehouse","AirNow","New York-Northern New Jersey-Long Island"
9877,"云盖小学","ChinaAQIData","梧州市"
1549,"Boundary County","AirNow","BOUNDARY"
971,"Elizabeth Trailer","AirNow","New York-Northern New Jersey-Long Island"
220719,"Abuja","AirNow","N/A"
10452,"文化馆","ChinaAQIData","天水市"
44457,"SIMS Metals Laverton North Site 2","Australia - Victoria","SIMS Metals Laverton North Site 2"
987,"Rutgers University","AirNow","New York-Northern New Jersey-Long Island"
978,"Flemington","AirNow","New York-Northern New Jersey-Long Island"
927,"Ancora State Hosptia","AirNow","Philadelphia-Camden-Wilmington"
857,"Fort Lee Near Road","AirNow","New York-Northern New Jersey-Long Island"
828,"Brigantine","AirNow","Atlantic City"
1831,"Chester","AirNow","New York-Northern New Jersey-Long Island"
994,"Millville","AirNow","Vineland-Millville-Bridgeton"
1398,"White Pine","AirNow","Boise City-Nampa"
924,"Rahway PM","AirNow","New York-Northern New Jersey-Long Island"
928,"Jersey City FH","AirNow","New York-Northern New Jersey-Long Island"
229693,"Toms River","AirNow","New York-Northern New Jersey-Long Island"
5107,"Cle Elum Mobile","AirNow","037"
7957,"SE0096A","EEA Sweden","Skåne"
3744,"FR15045","EEA France","Isère"
970,"Camden Spruce St","AirNow","Philadelphia-Camden-Wilmington"
1122,"Jersey City","AirNow","New York-Northern New Jersey-Long Island"
2193,"Elizabeth","AirNow","UNION"
962,"Rider University","AirNow","Trenton-Ewing"
228956,"Phokeng","South Africa","Bojanala Platinum"
220328,"Temporary PM2.5 Cres","AirNow","SAN LUIS OBISPO"
2892,"Voitsberg Mühlgasse","EEA Austria","Austria"
9870,"乳山市气象局","ChinaAQIData","乳山市"
1496,"Bayonne","AirNow","New York-Northern New Jersey-Long Island"
513,"Greenwood","AirNow","Phoenix-Mesa-Scottsdale"
585,"Liberty Lake-E Valey","AirNow","SPOKANE"
2754,"Wien Kaiserebersdorf","EEA Austria","Austria"
2954,"Ulborg","EEA Denmark","Danish Background Monitoring Network"
251,"Fellows Lake","AirNow","GREENE"
1349,"Yelm-Northern Pacifi","AirNow","Olympia"
220723,"Abuja","AirNow","N/A"
2170,"Davey","AirNow","Lincoln"
886,"Placerville","AirNow","Sacramento--Arden-Arcade--Roseville"
5668,"Grønland","Norway","Oslo"
2237,"EAS2","AirNow","Allentown-Bethlehem-Easton"
2790,"Wien Kendlerstraße","EEA Austria","Austria"
6146,"Başakşehir-MTHM","Turkey","İstanbul"
5897,"GBUAPCD EBAM @ Bridg","AirNow","GBU"
4834,"Valilik","Turkey","Adana"
5308,"Unit1019","AirNow","FS1 - Forest Service"
7122,"Unit1029","AirNow","FS1 - Forest Service"
1558,"Boulder City","AirNow","Las Vegas-Paradise"
7119,"MMCA81024","AirNow","CA8 - ARB"
7118,"MMCA81026","AirNow","CA8 - ARB"
7500,"MMCA81044","AirNow","CA8 - ARB"
5768,"Campbell County","AirNow","Gillette"
7144,"MMCA81008","AirNow","CA8 - ARB"
5850,"Palmer","AirNow","ANCHORAGE"
2640,"GBUAPCD EBAM @ Bridg","AirNow","GBU"
7771,"GBUAPCD EBAM @ Crowl","AirNow","GBU"
79,"Hilversum-J. Gerardtsweg","Netherlands","Hilversum"
5916,"MMCA81033","AirNow","CA8 - ARB"
5931,"MMCA81033","AirNow","CA8 - ARB"
1150,"KIRKWOOD","AirNow","Cedar Rapids"
5934,"MMCA81033","AirNow","CA8 - ARB"
5935,"MMCA81033","AirNow","CA8 - ARB"
2091,"Haws Athletic Center","AirNow","Dallas-Fort Worth-Arlington"
5937,"MMCA81033","AirNow","CA8 - ARB"
5940,"Cle Elum_Mobile","AirNow","037"
4826,"Bayramyeri","Turkey","Denizli"
7800,"GBUAPCD EBAM @ Lone","AirNow","GBU"
8842,"Soledad","AirNow","Salinas"
3993,"FR41020","EEA France","Haute-Corse"
5904,"MMCA81033","AirNow","CA8 - ARB"
5906,"MMCA81033","AirNow","CA8 - ARB"
4799,"Boyabat","Turkey","Sinop"
1410,"West Los Angeles - V","AirNow","Los Angeles-Long Beach-Santa Ana"
885,"Edison","AirNow","Bakersfield"
248,"MRGRETTA","AirNow","St. Louis"
5927,"MMFRA1001","AirNow","FRA"
5915,"Plain_Mobile","AirNow","007"
5903,"Plain_Mobile","AirNow","007"
5926,"Gunnedah","Australia - New South Wales","North-west Slopes"
3643,"FR20061","EEA France","Rhône"
5941,"Lubbock 12th Street","AirNow","Lubbock"
1085,"Isla Blanca C323/C66","AirNow","CAMERON"
5099,"Mobile_Newport","AirNow","051"
5984,"GBUAPCD EBAM @ Bridg","AirNow","GBU"
5166,"Mobile_Newport","AirNow","051"
3441,"FR12045","EEA France","Hautes-Pyrénées"
5985,"GBUAPCD EBAM @ June","AirNow","GBU"
5986,"MMCA81033","AirNow","CA8 - ARB"
377,"Sur","Chile - SINCA","Quintero"
5091,"Mobile_Newport","AirNow","051"
2991,"FI00464","EEA Finland","Central Finland"
5966,"GBUAPCD EBAM @ June","AirNow","GBU"
5967,"Downs Park","AirNow","ANNE ARUNDEL"
5968,"MMCA81010","AirNow","CA8 - ARB"
5990,"GBUAPCD EBAM @ June","AirNow","GBU"
5991,"Cle Elum_Mobile","AirNow","037"
5992,"Concón MMA","Chile - SINCA","Concón"
5996,"Chiloquin Fire Dept","AirNow","KLAMATH"
5362,"Moheia","Norway","Mo i Rana"
6004,"GBUAPCD EBAM @ June","AirNow","GBU"
6005,"Sheridan Mobile","AirNow","Sheridan"
6006,"GBUAPCD EBAM @ Bridg","AirNow","GBU"
5110,"Mobile_Cle Elum","AirNow","037"
651,"Jackson","AirNow","Jackson"
5987,"GBUAPCD EBAM @ June","AirNow","GBU"
3480,"FR02019","EEA France","Bouches-du-Rhône"
783,"HALIFAX","AirNow","NOVA SCOTIA"
5090,"Mobile_Cle Elum","AirNow","037"
874,"Yuba City","AirNow","Yuba City"
6048,"SUMMIT","AirNow","Berlin"
3207,"DEHH073","EEA Germany","Hamburg"
1123,"46th and Farnam","AirNow","Omaha-Council Bluffs"
1365,"BETHANY","AirNow","Greensboro-High Point"
7151,"Macquarie Park","Australia - New South Wales","Sydney East"
5415,"FugueiCape","Taiwan","新北市"
3821,"FR15017","EEA France","Isère"
6128,"Sultangazi-MTHM","Turkey","İstanbul"
3578,"FR19021","EEA France","Morbihan"
2096,"Indian Springs","AirNow","Las Vegas-Paradise"
1806,"Minidoka National Hi","AirNow","JEROME"
6117,"Marbella Arco","Andalucia","Marbella"
6138,"PittsfieldES","AirNow","BERKSHIRE"
5381,"North Parramatta","Australia - New South Wales","Sydney North-west"
986,"PA","AirNow","SASKATCHEWAN"
6108,"Kağıthane-MTHM","Turkey","İstanbul"
6107,"Beyazıt Cad.-MTHM","Turkey","Bursa"
1339,"York","AirNow","Charlotte-Gastonia-Concord"
2264,"RG_SOUTH","AirNow","Kansas City"
6199,"Merkezefendi","Turkey","Denizli"
2846,"Kapfenberg","EEA Austria","Austria"
2847,"Haunsberg","EEA Austria","Austria"
1108,"HICKORY","AirNow","Hickory-Lenoir-Morganton"
6303,"Plain_Mobile","AirNow","007"
2901,"Salzburg Mirabellplatz","EEA Austria","Austria"
6245,"Beşirli","Turkey","Trabzon"
6239,"Trafik","Turkey","Kars"
4800,"Karşıyaka","Turkey","Ordu"
2937,"Hamburg Tatenberg","EEA Germany","Dagmar Gömer"
2939,"Cottbus, W.-Külz-Str.","EEA Germany","Manfred Lotz"
3971,"Ohio Drive","AirNow","Washington-Arlington-Alexandria"
5549,"Güzelyalı","Turkey","İzmir"
2144,"DETROIT - W LAFAYETT","AirNow","Detroit-Warren-Livonia"
6315,"MMCA81010","AirNow","CA8 - ARB"
6316,"MMCA81010","AirNow","CA8 - ARB"
2651,"Yunusemre","Turkey","Manisa"
2612,"GBUAPCD EBAM @ Lee V","AirNow","GBU"
2677,"Besancon Victor Hugo","EEA France","ATMO FRANCHE COMTE"
2668,"MOULINS","EEA France","ATMO AUVERGNE"
2670,"Plzen-Skvrnany","EEA Czech Republic","National automated monitoring network (SIS)"
12025,"Sebree","AirNow","HENDERSON"
1530,"Big Creek","AirNow","Anderson"
1495,"Bath Roadside","DEFRA","Bath"
1344,"BATES","AirNow","Louisville"
5870,"PRINCE ALBERT","AirNow","SASKATCHEWAN"
1156,"ALTON","AirNow","St. Louis"
6367,"Cle Elum_Mobile","AirNow","037"
2016,"San Antonio Palo Alt","AirNow","San Antonio"
225834,"Reigate and Banstead - Earlswood Depot","London Air Quality Network","Reigate and Banstead"
6342,"宿豫区环保局","ChinaAQIData","宿迁市"
6344,"Durant","AirNow","BRYAN"
6205,"Palandöken","Turkey","Erzurum"
1134,"Hospital General de","AirNow","DISTRITO FEDERAL"
8337,"IT2075A","EEA Italy","Bologna"
220333,"Temporary PM2.5 Cres","AirNow","SAN LUIS OBISPO"
4080,"ES1270A","EEA Spain","Asturias"
8613,"IT1701A","EEA Italy","Brindisi"
3619,"FR30020","EEA France","Meuse"
1912,"Clinton, Rainbow Par","AirNow","Clinton"
9472,"Linville Falls","AirNow","AVERY"
222690,"Bright NE Planned Burns","Australia - Victoria","Bright NE Planned Burns"
2179,"Delaware","AirNow","Columbus"
1942,"Scott County Park","AirNow","Davenport-Moline-Rock Island"
7791,"IT1857A","EEA Italy","Teramo"
1043,"Pisgah, Forestry Off","AirNow","Omaha-Council Bluffs"
1839,"Mt Rainier- Jackson","AirNow","Seattle-Tacoma-Bellevue"
8034,"Reynoldsburg","AirNow","LICKING"
7790,"IT1856A","EEA Italy","L'Aquila"
7776,"IT1208A","EEA Italy","Pescara"
3297,"ES1910A","EEA Spain","Barcelona"
10427,"德智高中(对照点)","ChinaAQIData","贵港市"
3246,"ES1886A","EEA Spain","Valencia/València"
8407,"IT1504A","EEA Italy","Salerno"
7792,"IT1977A","EEA Italy","Pescara"
8405,"IT1510A","EEA Italy","Verbano-Cusio-Ossola"
8076,"IT2027A","EEA Italy","Forli'-Cesena"
7648,"IT0499A","EEA Italy","Bolzano/Bozen"
8519,"IT2089A","EEA Italy","Catanzaro"
8270,"IT1385A","EEA Italy","Brescia"
8411,"IT1491A","EEA Italy","Napoli"
8371,"IT1790A","EEA Italy","Belluno"
8259,"IT1911A","EEA Italy","Parma"
8513,"IT2104A","EEA Italy","Biella"
8544,"IT1859A","EEA Italy","Trento"
7775,"IT1423A","EEA Italy","Pescara"
8522,"IT2072A","EEA Italy","Rovigo"
8434,"IT1114A","EEA Italy","Torino"
8380,"IT1644A","EEA Italy","Lucca"
1946,"Maple Canyon","AirNow","Columbus"
8449,"IT0753A","EEA Italy","Trento"
8102,"IT1277A","EEA Italy","Nuoro"
7651,"IT1696A","EEA Italy","Bolzano/Bozen"
8599,"IT1606A","EEA Italy","Bari"
8350,"IT0694A","EEA Italy","Milano"
7905,"IT0884A","EEA Italy","Roma"
8277,"IT1251A","EEA Italy","Brescia"
8281,"IT2144A","EEA Italy","Bari"
8344,"IT0732A","EEA Italy","Varese"
8600,"IT1607A","EEA Italy","Taranto"
8368,"IT1819A","EEA Italy","Massa-Carrara"
5876,"Centerburg WWTP","AirNow","KNOX"
8075,"IT1874A","EEA Italy","Pavia"
8347,"IT0706A","EEA Italy","Milano"
8121,"IT2009A","EEA Italy","Sassari"
8425,"IT1187A","EEA Italy","Lucca"
2709,"FR22011","EEA France","Moselle"
8267,"IT1409A","EEA Italy","Pisa"
8611,"IT1680A","EEA Italy","Taranto"
1441,"Waverly, Airport","AirNow","Waterloo-Cedar Falls"
8282,"IT1869A","EEA Italy","Mantova"
1995,"Heath","AirNow","Columbus"
8317,"IT1771A","EEA Italy","Modena"
8338,"IT0777A","EEA Italy","Lecco"
8502,"IT2145A","EEA Italy","Bari"
8414,"IT1453A","EEA Italy","Padova"
8349,"IT2073A","EEA Italy","Modena"
8421,"IT1222A","EEA Italy","Venezia"
8364,"IT0267A","EEA Italy","Lodi"
8393,"IT1578A","EEA Italy","Pesaro E Urbino"
220331,"Temporary PM2.5 Cres","AirNow","SAN LUIS OBISPO"
8066,"IT1621A","EEA Italy","Bari"
8545,"IT1847A","EEA Italy","Torino"
8410,"IT1493A","EEA Italy","Napoli"
65,"Punteras","Chile - SINCA","Chiguayante"
7039,"Centro Quintero","Chile - SINCA","Quintero"
8122,"IT2011A","EEA Italy","Cagliari"
8448,"IT0860A","EEA Italy","Firenze"
8431,"IT1125A","EEA Italy","Torino"
8294,"IT1110A","EEA Italy","Pisa"
2473,"Nueva Libertad","Chile - SINCA","Talcahuano"
8430,"IT1128A","EEA Italy","Torino"
8353,"IT1681A","EEA Italy","Arezzo"
8402,"IT1524A","EEA Italy","Cuneo"
8595,"IT1041A","EEA Italy","Salerno"
8528,"IT1963A","EEA Italy","Torino"
8131,"IT1243A","EEA Italy","Sassari"
8406,"IT1509A","EEA Italy","Novara"
850,"Rancagua II","Chile - SINCA","Rancagua"
8512,"IT2110A","EEA Italy","Cosenza"
8491,"IT2239A","EEA Italy","Lucca"
852,"La Florida","Chile - SINCA","La Florida"
356,"Bocatoma","Chile - SINCA","Hualpén"
8551,"IT1836A","EEA Italy","Roma"
8523,"IT2071A","EEA Italy","Padova"
2408,"Cuncumen ","Chile - SINCA","Salamanca"
8535,"IT1906A","EEA Italy","Roma"
8506,"IT2119A","EEA Italy","Cuneo"
7807,"SM6 ","Chile - SINCA","Freirina"
8543,"IT1862A","EEA Italy","Venezia"
11574,"Hospital el Cobre","Chile - SINCA","Calama"
8510,"IT2112A","EEA Italy","Crotone"
8284,"IT1868A","EEA Italy","Mantova"
8274,"IT1288A","EEA Italy","Lodi"
8362,"IT1648A","EEA Italy","Como"
9350,"EME M","Chile - SINCA","Huasco"
6990,"Valdivia 2","Chile - SINCA","Valdivia"
2944,"Balneario Curanilahue","Chile - SINCA","Curanilahue"
10882,"Copiapó","Chile - SINCA","Copiapó"
967,"Pudahuel","Chile - SINCA","Pudahuel"
846,"Cerro Navia","Chile - SINCA","Cerro Navia"
8608,"IT1663A","EEA Italy","Brindisi"
8394,"IT1571A","EEA Italy","Pistoia"
8432,"IT1121A","EEA Italy","Torino"
8305,"IT0997A","EEA Italy","Bergamo"
8336,"IT0778A","EEA Italy","Bergamo"
699,"Junta de Vecinos","Chile - SINCA","Concón"
7895,"21 de Mayo","Chile - SINCA","Huasco"
8020,"SM2","Chile - SINCA","Huasco"
2575,"Romeral","Chile - SINCA","Catemu"
9375,"Coronel Norte","Chile - SINCA","Coronel"
2528,"Lota urbana","Chile - SINCA","Coronel"
710,"Club Deportivo 23 de Marzo","Chile - SINCA","Calama"
8309,"IT2098A","EEA Italy","Monza E Della Brianza"
7751,"Los Volcanes","Chile - SINCA","Copiapó"
8624,"IT2051A","EEA Italy","Bari"
8511,"IT2111A","EEA Italy","Catanzaro"
8408,"IT1497A","EEA Italy","Napoli"
8223,"IT0459A","EEA Italy","Ancona"
8166,"IT2079A","EEA Italy","Pavia"
1852,"Choctaw","AirNow","Oklahoma City"
7953,"SM5 ","Chile - SINCA","Huasco"
294,"Mirasol","Chile - SINCA","Puerto Montt"
8104,"IT2010A","EEA Italy","Sassari"
8450,"IT0703A","EEA Italy","Trento"
8257,"IT1463A","EEA Italy","Bergamo"
8296,"IT1104A","EEA Italy","Pavia"
810,"JUNJI","Chile - SINCA","Hualpén"
8381,"IT1619A","EEA Italy","Belluno"
8301,"IT1034A","EEA Italy","Monza E Della Brianza"
9348,"Cuerpo de Bomberos ","Chile - SINCA","Quillota"
8626,"IT2137A","EEA Italy","Brindisi"
8517,"IT2091A","EEA Italy","Catanzaro"
8620,"IT1932A","EEA Italy","Lecce"
8251,"IT1918A","EEA Italy","Ferrara"
8618,"IT1822A","EEA Italy","Barletta-Andria-Trani"
8404,"IT1519A","EEA Italy","Cuneo"
7034,"Ventanas","Chile - SINCA","Puchuncaví"
8293,"IT1149A","EEA Italy","Pisa"
8367,"IT1827A","EEA Italy","Ancona"
2497,"Santa Margarita","Chile - SINCA","Catemu"
990,"Valdivia","Chile - SINCA","Valdivia"
1984,"Coyhaique","Chile - SINCA","Coyhaique"
61,"Coya Población","Chile - SINCA","Machalí"
7668,"San Fernando","Chile - SINCA","Copiapó"
9344,"Puerto Varas","Chile - SINCA","Puerto Varas"
8275,"IT1287A","EEA Italy","Lodi"
8436,"IT1037A","EEA Italy","Trento"
2525,"Consultorio - San Vicente","Chile - SINCA","Talcahuano"
399,"Puren","Chile - SINCA","Chillán"
1004,"Padre Las Casas II","Chile - SINCA","Padre las Casas"
11576,"Nueva ChiuChiu","Chile - SINCA","Calama"
2198,"Osorno","Chile - SINCA","Osorno"
68,"Cerro Merquín","Chile - SINCA","Coronel"
27,"Concón","Chile - SINCA","Concón"
4235,"ES0629A","EEA Spain","Cádiz"
685,"Las Encinas Temuco","Chile - SINCA","Temuco"
8331,"IT1736A","EEA Italy","Pavia"
7925,"SM4 ","Chile - SINCA","Huasco"
7599,"IT1924A","EEA Italy","Piacenza"
8230,"IT1670A","EEA Italy","Forli'-Cesena"
620,"Huasco Sivica","Chile - SINCA","Huasco"
808,"Indura","Chile - SINCA","Talcahuano"
8164,"IT1919A","EEA Italy","Ferrara"
1282,"Antofagasta","Chile - SINCA","Antofagasta"
8438,"IT0989A","EEA Italy","Rieti"
812,"ENAP Price","Chile - SINCA","Hualpén"
7654,"IT2096A","EEA Italy","Bolzano/Bozen"
6989,"Ñielol","Chile - SINCA","Temuco"
767,"INIA, Chillán","Chile - SINCA","Chillán"
54,"Talagante","Chile - SINCA","Talagante"
7667,"Paipote","Chile - SINCA","Copiapó"
941,"Los Maitenes","Chile - SINCA","Puchuncaví"
7823,"Tres Marias","Chile - SINCA","Tocopilla"
7497,"La Union","Chile - SINCA","La Unión"
225693,"Debaratana Vejjanukul Hospital, Mae Chaem","Air4Thai","Chiang Mai"
8921,"Los Andes","Chile - SINCA","Los Andes"
7819,"SM3 ","Chile - SINCA","Huasco"
680,"Lo Campo","Chile - SINCA","Panquehue"
849,"El Bosque","Chile - SINCA","El Bosque"
45,"Puente Alto","Chile - SINCA","Puente Alto"
3234,"ES1453A","EEA Spain","Barcelona"
8038,"IT1464A","EEA Italy","Bergamo"
7661,"Jardín Infantil Integra","Chile - SINCA","Mejillones"
11575,"Oasis","Chile - SINCA","Calama"
270,"Los Ángeles Oriente","Chile - SINCA","Los Angeles"
2332,"Rengo","Chile - SINCA","Rengo"
10653,"Arica","Chile - SINCA","Arica"
73,"Coyhaique II","Chile - SINCA","Coyhaique"
47,"Valparaiso","Chile - SINCA","Valparaíso"
6035,"Loncura","Chile - SINCA","Quintero"
10833,"Urmeneta - Plaza Centenario","Chile - SINCA","Andacollo"
8490,"IT2240A","EEA Italy","Lucca"
997,"Rancagua I","Chile - SINCA","Rancagua"
1266,"La Florida","Chile - SINCA","Talca"
69,"Kingston College","Chile - SINCA","Concepción"
8310,"IT1792A","EEA Italy","Milano"
2392,"Linares","Chile - SINCA","Linares"
7756,"SM7 ","Chile - SINCA","Freirina"
7642,"La Palma","Chile - SINCA","Quillota"
8378,"IT1665A","EEA Italy","Lecce"
5307,"Vialidad","Chile - SINCA","Aysén"
770,"Las Gaviotas","Chile - SINCA","Concón"
292,"Colmo","Chile - SINCA","Concón"
8252,"IT2158A","EEA Italy","Chiesanuova"
43045,"Escuadron, ENESA","Chile - SINCA","Coronel"
296,"Bomberos","Chile - SINCA","Tocopilla"
25,"Parque O'Higgins","Chile - SINCA","Santiago"
7675,"Entre Ríos","Chile - SINCA","Nacimiento"
975,"Viña del Mar","Chile - SINCA","Viña del Mar"
7576,"Puchuncaví","Chile - SINCA","Puchuncaví"
10456,"文登市丝绸公司","ChinaAQIData","文登市"
7015,"Club de Empleados","Chile - SINCA","Nacimiento"
39,"Gobernación","Chile - SINCA","Tocopilla"
10621,"Juan Jose Latorre","Chile - SINCA","Mejillones"
7446,"Alerce","Chile - SINCA","Puerto Montt"
3784,"FR09399","EEA France","Deux-Sèvres"
10524,"Chepiquilla","Chile - SINCA","Andacollo"
220324,"Temporary PM2.5 Cres","AirNow","SAN LUIS OBISPO"
1380,"Winnipeg_Scotia","AirNow","MANITOBA"
2736,"ES1713A","EEA Spain","Bizkaia"
9611,"Seedskadee","AirNow","Rock Springs"
2020,"San Agustín","AirNow","MEXICO STATE"
576,"Pedregal","AirNow","DISTRITO FEDERAL"
2605,"MBARD Office - Monte","AirNow","Salinas"
759,"Atizapán","AirNow","MEXICO STATE"
226316,"Mamelodi","South Africa","City of Tshwane"
348,"Santa Fe","AirNow","DISTRITO FEDERAL"
99,"Maastricht-A2 Kasteel Hillenraadweg","Netherlands","Maastricht"
